date,open,low,high,close,volume
2025-01-12 17:07:00,1.02355,1.02355,1.02379,1.02379,4
2025-01-12 17:08:00,1.02379,1.02379,1.02387,1.02387,49
2025-01-12 17:09:00,1.02387,1.02387,1.02394,1.02393,18
2025-01-12 17:10:00,1.02393,1.0239,1.02396,1.02396,43
2025-01-12 17:11:00,1.02396,1.02392,1.02402,1.024,32
2025-01-12 17:12:00,1.024,1.02398,1.02407,1.02407,30
2025-01-12 17:13:00,1.02407,1.02403,1.02407,1.02407,45
2025-01-12 17:14:00,1.02407,1.02407,1.02407,1.02407,13
2025-01-12 17:15:00,1.02407,1.02398,1.02407,1.02403,17
2025-01-12 17:16:00,1.02403,1.02403,1.02404,1.02404,6
2025-01-12 17:17:00,1.02404,1.02404,1.02413,1.0241,20
2025-01-12 17:18:00,1.0241,1.02405,1.0241,1.02405,12
2025-01-12 17:19:00,1.02405,1.02405,1.02406,1.02406,6
2025-01-12 17:20:00,1.02406,1.02406,1.02417,1.02415,14
2025-01-12 17:21:00,1.02415,1.02415,1.02422,1.02421,7
2025-01-12 17:22:00,1.02421,1.02421,1.02434,1.02424,61
2025-01-12 17:23:00,1.02424,1.02424,1.02435,1.02428,31
2025-01-12 17:24:00,1.02428,1.02425,1.02435,1.02426,29
2025-01-12 17:25:00,1.02426,1.02426,1.02432,1.0243,18
2025-01-12 17:26:00,1.0243,1.02428,1.02432,1.02429,19
2025-01-12 17:27:00,1.02429,1.02428,1.02429,1.02428,10
2025-01-12 17:28:00,1.02428,1.02383,1.02429,1.02404,51
2025-01-12 17:29:00,1.02404,1.02374,1.02404,1.02378,34
2025-01-12 17:30:00,1.02378,1.02374,1.02388,1.02388,34
2025-01-12 17:31:00,1.02388,1.02388,1.024,1.02394,35
2025-01-12 17:32:00,1.02394,1.0239,1.02397,1.02396,21
2025-01-12 17:33:00,1.02396,1.02381,1.02398,1.02397,35
2025-01-12 17:34:00,1.02397,1.02389,1.0241,1.02405,58
2025-01-12 17:35:00,1.02405,1.02401,1.02411,1.02408,64
2025-01-12 17:36:00,1.02408,1.02406,1.02419,1.02418,92
2025-01-12 17:37:00,1.02418,1.02411,1.02421,1.02415,74
2025-01-12 17:38:00,1.02415,1.02413,1.0242,1.02419,18
2025-01-12 17:39:00,1.02419,1.02411,1.02421,1.02416,29
2025-01-12 17:40:00,1.02416,1.02412,1.02419,1.02419,36
2025-01-12 17:41:00,1.02419,1.02413,1.02419,1.02417,72
2025-01-12 17:42:00,1.02417,1.02411,1.02421,1.02418,79
2025-01-12 17:43:00,1.02418,1.02403,1.02421,1.02405,103
2025-01-12 17:44:00,1.02405,1.02403,1.02407,1.02405,45
2025-01-12 17:45:00,1.02405,1.02403,1.02407,1.02407,10
2025-01-12 17:46:00,1.02407,1.02402,1.02409,1.02408,16
2025-01-12 17:47:00,1.02408,1.02402,1.02409,1.02405,37
2025-01-12 17:48:00,1.02405,1.02403,1.02413,1.02413,33
2025-01-12 17:49:00,1.02413,1.02413,1.02419,1.02419,15
2025-01-12 17:51:00,1.02419,1.02419,1.0242,1.0242,2
2025-01-12 17:52:00,1.0242,1.0242,1.02429,1.02429,5
2025-01-12 17:53:00,1.02429,1.02429,1.02429,1.02429,1
2025-01-12 17:54:00,1.02429,1.02429,1.02433,1.02432,4
2025-01-12 17:55:00,1.02432,1.02432,1.02433,1.02433,1
2025-01-12 17:56:00,1.02433,1.02433,1.02436,1.02436,2
2025-01-12 17:57:00,1.02436,1.02436,1.02441,1.02436,3
2025-01-12 17:58:00,1.02436,1.02436,1.02441,1.02436,11
2025-01-12 17:59:00,1.02436,1.02436,1.02461,1.02457,28
2025-01-12 18:00:00,1.02457,1.02409,1.02457,1.02424,318
2025-01-12 18:01:00,1.02424,1.02424,1.02448,1.02447,110
2025-01-12 18:02:00,1.02447,1.02443,1.02449,1.02448,62
2025-01-12 18:03:00,1.02448,1.02439,1.02448,1.02446,55
2025-01-12 18:04:00,1.02446,1.02429,1.02447,1.02431,32
2025-01-12 18:05:00,1.02431,1.02421,1.02431,1.02425,42
2025-01-12 18:06:00,1.02425,1.02411,1.02431,1.02411,96
2025-01-12 18:07:00,1.02411,1.02388,1.02415,1.02394,106
2025-01-12 18:08:00,1.02394,1.02387,1.02396,1.02391,70
2025-01-12 18:09:00,1.02391,1.02391,1.02399,1.02395,30
2025-01-12 18:10:00,1.02395,1.02384,1.02395,1.02386,106
2025-01-12 18:11:00,1.02386,1.02386,1.02396,1.02391,41
2025-01-12 18:12:00,1.02391,1.02391,1.02406,1.02406,51
2025-01-12 18:13:00,1.02406,1.02406,1.02424,1.02421,34
2025-01-12 18:14:00,1.02421,1.0242,1.02426,1.0242,36
2025-01-12 18:15:00,1.0242,1.0242,1.02431,1.0243,22
2025-01-12 18:16:00,1.0243,1.02428,1.02437,1.02437,36
2025-01-12 18:17:00,1.02437,1.02434,1.0244,1.0244,22
2025-01-12 18:18:00,1.0244,1.02436,1.0244,1.02436,17
2025-01-12 18:19:00,1.02436,1.0243,1.0244,1.02433,46
2025-01-12 18:20:00,1.02433,1.02432,1.0244,1.02435,33
2025-01-12 18:21:00,1.02435,1.0243,1.02435,1.02434,23
2025-01-12 18:22:00,1.02434,1.02434,1.02435,1.02435,5
2025-01-12 18:23:00,1.02435,1.02435,1.02437,1.02437,6
2025-01-12 18:24:00,1.02437,1.02437,1.02439,1.02439,15
2025-01-12 18:25:00,1.02439,1.02437,1.0244,1.0244,10
2025-01-12 18:26:00,1.0244,1.0244,1.02441,1.0244,5
2025-01-12 18:27:00,1.0244,1.0244,1.02446,1.02444,26
2025-01-12 18:28:00,1.02444,1.02443,1.0245,1.0245,26
2025-01-12 18:29:00,1.0245,1.0244,1.0245,1.02443,30
2025-01-12 18:30:00,1.02443,1.02443,1.02453,1.02448,78
2025-01-12 18:31:00,1.02448,1.02444,1.0245,1.0245,39
2025-01-12 18:32:00,1.0245,1.02449,1.02459,1.02459,58
2025-01-12 18:33:00,1.02459,1.02458,1.02464,1.0246,49
2025-01-12 18:34:00,1.0246,1.02454,1.02463,1.0246,52
2025-01-12 18:35:00,1.0246,1.02456,1.02461,1.02458,48
2025-01-12 18:36:00,1.02458,1.02458,1.02464,1.02458,35
2025-01-12 18:37:00,1.02458,1.02449,1.02461,1.02454,50
2025-01-12 18:38:00,1.02454,1.02454,1.02459,1.02459,24
2025-01-12 18:39:00,1.02459,1.02453,1.02459,1.02453,16
2025-01-12 18:40:00,1.02453,1.0245,1.02454,1.02453,25
2025-01-12 18:41:00,1.02453,1.02453,1.02459,1.02454,40
2025-01-12 18:42:00,1.02454,1.02453,1.02459,1.02459,39
2025-01-12 18:43:00,1.02459,1.02457,1.02463,1.02463,64
2025-01-12 18:44:00,1.02463,1.02454,1.02463,1.02455,24
2025-01-12 18:45:00,1.02455,1.02455,1.02459,1.02458,26
2025-01-12 18:46:00,1.02458,1.02449,1.0246,1.02453,53
2025-01-12 18:47:00,1.02453,1.0245,1.02456,1.0245,62
2025-01-12 18:48:00,1.0245,1.0245,1.02453,1.02451,52
2025-01-12 18:49:00,1.02451,1.02437,1.02454,1.02438,41
2025-01-12 18:50:00,1.02438,1.02437,1.0244,1.02438,24
2025-01-12 18:51:00,1.02438,1.02429,1.02438,1.0243,55
2025-01-12 18:52:00,1.0243,1.02427,1.02434,1.02432,58
2025-01-12 18:53:00,1.02432,1.02419,1.02436,1.02419,65
2025-01-12 18:54:00,1.02419,1.02418,1.02434,1.02432,61
2025-01-12 18:55:00,1.02432,1.0243,1.02434,1.0243,24
2025-01-12 18:56:00,1.0243,1.02429,1.02432,1.02429,34
2025-01-12 18:57:00,1.02429,1.02429,1.02435,1.02435,60
2025-01-12 18:58:00,1.02435,1.02429,1.02435,1.02429,45
2025-01-12 18:59:00,1.02429,1.02424,1.02429,1.02425,51
2025-01-12 19:00:00,1.02425,1.02425,1.0244,1.02435,92
2025-01-12 19:01:00,1.02435,1.02435,1.02448,1.02441,85
2025-01-12 19:02:00,1.02441,1.02433,1.02445,1.02433,83
2025-01-12 19:03:00,1.02433,1.02428,1.0244,1.02428,81
2025-01-12 19:04:00,1.02428,1.02413,1.02428,1.02413,78
2025-01-12 19:05:00,1.02413,1.02408,1.02421,1.02412,113
2025-01-12 19:06:00,1.02412,1.02402,1.02417,1.02409,134
2025-01-12 19:07:00,1.02409,1.02408,1.02422,1.02422,75
2025-01-12 19:08:00,1.02422,1.02408,1.02422,1.02409,108
2025-01-12 19:09:00,1.02409,1.02405,1.02413,1.02405,78
2025-01-12 19:10:00,1.02405,1.02387,1.02406,1.02401,148
2025-01-12 19:11:00,1.02401,1.02398,1.02408,1.02398,95
2025-01-12 19:12:00,1.02398,1.02396,1.02406,1.02406,94
2025-01-12 19:13:00,1.02406,1.02399,1.02408,1.02404,89
2025-01-12 19:14:00,1.02404,1.02404,1.02418,1.02417,77
2025-01-12 19:15:00,1.02417,1.024,1.02418,1.02404,146
2025-01-12 19:16:00,1.02404,1.02394,1.02405,1.02404,101
2025-01-12 19:17:00,1.02404,1.02399,1.02404,1.02399,111
2025-01-12 19:18:00,1.02399,1.02399,1.02407,1.02405,75
2025-01-12 19:19:00,1.02405,1.02399,1.02405,1.02401,56
2025-01-12 19:20:00,1.02401,1.02399,1.02414,1.0241,91
2025-01-12 19:21:00,1.0241,1.0241,1.02414,1.0241,67
2025-01-12 19:22:00,1.0241,1.02406,1.02414,1.0241,44
2025-01-12 19:23:00,1.0241,1.02403,1.0241,1.02403,32
2025-01-12 19:24:00,1.02403,1.02395,1.02403,1.024,77
2025-01-12 19:25:00,1.024,1.02399,1.0241,1.02409,53
2025-01-12 19:26:00,1.02409,1.02408,1.02412,1.02409,53
2025-01-12 19:27:00,1.02409,1.02399,1.02409,1.02405,79
2025-01-12 19:28:00,1.02405,1.02404,1.02405,1.02405,32
2025-01-12 19:29:00,1.02405,1.024,1.02407,1.024,63
2025-01-12 19:30:00,1.024,1.02395,1.024,1.02395,35
2025-01-12 19:31:00,1.02395,1.02395,1.02401,1.02401,22
2025-01-12 19:32:00,1.02401,1.02399,1.02403,1.02403,50
2025-01-12 19:33:00,1.02403,1.02394,1.02407,1.02404,96
2025-01-12 19:34:00,1.02404,1.024,1.02405,1.02405,40
2025-01-12 19:35:00,1.02405,1.02405,1.02413,1.02411,49
2025-01-12 19:36:00,1.02411,1.02403,1.02415,1.02408,100
2025-01-12 19:37:00,1.02408,1.02397,1.02408,1.02402,90
2025-01-12 19:38:00,1.02402,1.02392,1.02403,1.02398,105
2025-01-12 19:39:00,1.02398,1.02385,1.02398,1.0239,89
2025-01-12 19:40:00,1.0239,1.02383,1.02391,1.02389,94
2025-01-12 19:41:00,1.02389,1.02388,1.024,1.02399,110
2025-01-12 19:42:00,1.02399,1.02398,1.02402,1.02399,51
2025-01-12 19:43:00,1.02399,1.02398,1.02402,1.02399,66
2025-01-12 19:44:00,1.02399,1.02398,1.02402,1.02398,35
2025-01-12 19:45:00,1.02398,1.0238,1.02399,1.02381,100
2025-01-12 19:46:00,1.02381,1.02369,1.02381,1.02369,102
2025-01-12 19:47:00,1.02369,1.0236,1.02372,1.02369,116
2025-01-12 19:48:00,1.02369,1.02364,1.0237,1.02368,83
2025-01-12 19:49:00,1.02368,1.02361,1.02375,1.02374,113
2025-01-12 19:50:00,1.02374,1.02373,1.02389,1.02387,92
2025-01-12 19:51:00,1.02387,1.02381,1.02388,1.02381,76
2025-01-12 19:52:00,1.02381,1.02378,1.02388,1.02387,81
2025-01-12 19:53:00,1.02387,1.02387,1.02405,1.02404,107
2025-01-12 19:54:00,1.02404,1.02404,1.0241,1.0241,85
2025-01-12 19:55:00,1.0241,1.02408,1.02422,1.0242,117
2025-01-12 19:56:00,1.0242,1.02419,1.0243,1.02424,98
2025-01-12 19:57:00,1.02424,1.02418,1.02425,1.02424,101
2025-01-12 19:58:00,1.02424,1.02416,1.02425,1.02423,97
