date,open,low,high,close,volume
2025-01-22 00:00:00,1.04169,1.04156,1.04169,1.04159,160
2025-01-22 00:01:00,1.04159,1.04158,1.04169,1.04168,93
2025-01-22 00:02:00,1.04168,1.04163,1.04169,1.04167,82
2025-01-22 00:03:00,1.04167,1.04163,1.0417,1.0417,50
2025-01-22 00:04:00,1.0417,1.04155,1.0417,1.04155,88
2025-01-22 00:05:00,1.04155,1.04154,1.04177,1.04176,88
2025-01-22 00:06:00,1.04176,1.04168,1.04176,1.04171,29
2025-01-22 00:07:00,1.04171,1.0416,1.04172,1.04162,72
2025-01-22 00:08:00,1.04162,1.04162,1.0417,1.04169,53
2025-01-22 00:09:00,1.04169,1.04157,1.04169,1.04163,92
2025-01-22 00:10:00,1.04163,1.04154,1.04164,1.04154,77
2025-01-22 00:11:00,1.04154,1.04148,1.0416,1.04151,88
2025-01-22 00:12:00,1.04151,1.04142,1.04157,1.04157,93
2025-01-22 00:13:00,1.04157,1.04152,1.04158,1.04153,49
2025-01-22 00:14:00,1.04153,1.04147,1.04153,1.04147,38
2025-01-22 00:15:00,1.04147,1.04138,1.04148,1.04144,88
2025-01-22 00:16:00,1.04144,1.04144,1.04148,1.04144,63
2025-01-22 00:17:00,1.04144,1.04143,1.04145,1.04143,35
2025-01-22 00:18:00,1.04143,1.04137,1.04143,1.04137,38
2025-01-22 00:19:00,1.04137,1.04121,1.04137,1.04122,105
2025-01-22 00:20:00,1.04122,1.04113,1.04122,1.04113,89
2025-01-22 00:21:00,1.04113,1.04113,1.04117,1.04116,63
2025-01-22 00:22:00,1.04116,1.04108,1.04118,1.04112,63
2025-01-22 00:23:00,1.04112,1.04112,1.04117,1.04117,38
2025-01-22 00:24:00,1.04117,1.04117,1.04121,1.04117,51
2025-01-22 00:25:00,1.04117,1.04107,1.04117,1.04109,62
2025-01-22 00:26:00,1.04109,1.0408,1.04111,1.04086,225
2025-01-22 00:27:00,1.04086,1.04086,1.04103,1.04103,93
2025-01-22 00:28:00,1.04103,1.04103,1.04117,1.04116,68
2025-01-22 00:29:00,1.04116,1.04108,1.04116,1.04113,93
2025-01-22 00:30:00,1.04113,1.04103,1.04115,1.04108,94
2025-01-22 00:31:00,1.04108,1.04101,1.04108,1.04102,73
2025-01-22 00:32:00,1.04102,1.04095,1.04104,1.041,76
2025-01-22 00:33:00,1.041,1.04098,1.04114,1.04113,61
2025-01-22 00:34:00,1.04113,1.04113,1.04123,1.04122,79
2025-01-22 00:35:00,1.04122,1.04122,1.0413,1.04128,53
2025-01-22 00:36:00,1.04128,1.04128,1.04132,1.04128,58
2025-01-22 00:37:00,1.04128,1.04126,1.04136,1.04126,78
2025-01-22 00:38:00,1.04126,1.04123,1.04128,1.04127,72
2025-01-22 00:39:00,1.04127,1.04123,1.04128,1.04126,50
2025-01-22 00:40:00,1.04126,1.04122,1.04128,1.04123,55
2025-01-22 00:41:00,1.04123,1.04123,1.04133,1.0413,90
2025-01-22 00:42:00,1.0413,1.04118,1.04131,1.04122,107
2025-01-22 00:43:00,1.04122,1.0411,1.04124,1.0411,96
